Date,Open,High,Low,Close,Volume
04.12.2012 22:00:00.000,1.04723,1.04853,1.04431,1.04573,82749.4622
05.12.2012 22:00:00.000,1.04574,1.05162,1.04419,1.04866,89369.6598
06.12.2012 22:00:00.000,1.04875,1.04973,1.04604,1.0492,75659.1532
07.12.2012 22:00:00.000,1.0492,1.0492,1.0492,1.0492,0
08.12.2012 22:00:00.000,1.0492,1.0492,1.0492,1.0492,0
09.12.2012 22:00:00.000,1.04897,1.05062,1.04666,1.04891,59720.8961
10.12.2012 22:00:00.000,1.04897,1.0533,1.04624,1.05295,66062.3628
11.12.2012 22:00:00.000,1.05291,1.05859,1.05238,1.05556,75712.3816
12.12.2012 22:00:00.000,1.05555,1.05632,1.05094,1.05283,70481.1298
13.12.2012 22:00:00.000,1.05286,1.05781,1.05111,1.05667,73967.5999
14.12.2012 22:00:00.000,1.05667,1.05667,1.05667,1.05667,0
15.12.2012 22:00:00.000,1.05667,1.05667,1.05667,1.05667,0
16.12.2012 22:00:00.000,1.05527,1.05645,1.05273,1.05525,63024.0257
17.12.2012 22:00:00.000,1.05552,1.0558,1.05169,1.05351,65152.3244
18.12.2012 22:00:00.000,1.0535,1.05354,1.04777,1.04804,72234.0313
19.12.2012 22:00:00.000,1.04809,1.05001,1.04624,1.04834,73472.8349
20.12.2012 22:00:00.000,1.04834,1.04871,1.03954,1.04083,90825.7515
21.12.2012 22:00:00.000,1.04083,1.04083,1.04083,1.04083,0
22.12.2012 22:00:00.000,1.04083,1.04083,1.04083,1.04083,0
23.12.2012 22:00:00.000,1.04003,1.04169,1.03588,1.03644,54665.6961
24.12.2012 22:00:00.000,1.03646,1.03737,1.03596,1.03679,15503.7763
25.12.2012 22:00:00.000,1.03689,1.03869,1.03458,1.03765,54838.5606
26.12.2012 22:00:00.000,1.03765,1.03889,1.03467,1.03776,69413.9582
27.12.2012 22:00:00.000,1.03781,1.03967,1.03628,1.0375,65193.2936
28.12.2012 22:00:00.000,1.0375,1.0375,1.0375,1.0375,0
29.12.2012 22:00:00.000,1.0375,1.0375,1.0375,1.0375,0
30.12.2012 22:00:00.000,1.03728,1.04091,1.03655,1.04004,65133.1825
31.12.2012 22:00:00.000,1.03967,1.03998,1.03903,1.03958,2680.2202
01.01.2013 22:00:00.000,1.03981,1.05242,1.03768,1.05055,106232.3895
02.01.2013 22:00:00.000,1.05056,1.0528,1.04621,1.04673,83154.9803
03.01.2013 22:00:00.000,1.04671,1.04883,1.03956,1.04816,92295.8894
04.01.2013 22:00:00.000,1.04816,1.04816,1.04816,1.04816,0
05.01.2013 22:00:00.000,1.04816,1.04816,1.04816,1.04816,0
06.01.2013 22:00:00.000,1.04828,1.05119,1.0468,1.05059,80450.4191
07.01.2013 22:00:00.000,1.05061,1.05175,1.04705,1.05044,76682.7601
08.01.2013 22:00:00.000,1.05045,1.0536,1.04873,1.05151,88215.6608
09.01.2013 22:00:00.000,1.05151,1.05993,1.04948,1.05984,95605.3003
10.01.2013 22:00:00.000,1.05986,1.05994,1.05314,1.05376,86713.55
11.01.2013 22:00:00.000,1.05376,1.05376,1.05376,1.05376,0
12.01.2013 22:00:00.000,1.05376,1.05376,1.05376,1.05376,0
13.01.2013 22:00:00.000,1.05532,1.05781,1.05227,1.05677,71223.4097
14.01.2013 22:00:00.000,1.05679,1.05704,1.05268,1.05657,87694.2599
15.01.2013 22:00:00.000,1.05657,1.05805,1.05325,1.05733,89489.5001
16.01.2013 22:00:00.000,1.05737,1.05773,1.04951,1.05469,102225.5403
17.01.2013 22:00:00.000,1.05475,1.05557,1.04864,1.05091,101236.2491
18.01.2013 22:00:00.000,1.05091,1.05091,1.05091,1.05091,0
19.01.2013 22:00:00.000,1.05091,1.05091,1.05091,1.05091,0
20.01.2013 22:00:00.000,1.05094,1.05259,1.04937,1.05173,57266.1202
21.01.2013 22:00:00.000,1.05182,1.05792,1.05057,1.05669,100581.3797
22.01.2013 22:00:00.000,1.05667,1.05761,1.05282,1.05553,87008.0613
23.01.2013 22:00:00.000,1.05561,1.05581,1.04473,1.04518,106291.5993
24.01.2013 22:00:00.000,1.04527,1.0469,1.04037,1.04248,96793.9404
25.01.2013 22:00:00.000,1.04248,1.04248,1.04248,1.04248,0
26.01.2013 22:00:00.000,1.04248,1.04248,1.04248,1.04248,0
27.01.2013 22:00:00.000,1.04172,1.04303,1.03852,1.04182,83582.9894
28.01.2013 22:00:00.000,1.04183,1.04764,1.04067,1.04745,94747.2306
29.01.2013 22:00:00.000,1.04748,1.04764,1.0401,1.04177,94412.5703
30.01.2013 22:00:00.000,1.04181,1.04509,1.03812,1.04265,94784.4293
31.01.2013 22:00:00.000,1.04257,1.0447,1.03619,1.04079,101799.1002
01.02.2013 22:00:00.000,1.04079,1.04079,1.04079,1.04079,0
02.02.2013 22:00:00.000,1.04079,1.04079,1.04079,1.04079,0
03.02.2013 22:00:00.000,1.04286,1.04431,1.04098,1.04388,80613.3298
04.02.2013 22:00:00.000,1.04394,1.04585,1.03712,1.03912,102724.8102
05.02.2013 22:00:00.000,1.03912,1.04013,1.02973,1.03211,98774.6012
06.02.2013 22:00:00.000,1.03221,1.03393,1.02742,1.02837,99369.2202
07.02.2013 22:00:00.000,1.02845,1.03489,1.02564,1.03208,91237.3901
08.02.2013 22:00:00.000,1.03208,1.03208,1.03208,1.03208,0
09.02.2013 22:00:00.000,1.03208,1.03208,1.03208,1.03208,0
10.02.2013 22:00:00.000,1.03151,1.03258,1.02524,1.02561,68827.1201
11.02.2013 22:00:00.000,1.02566,1.03219,1.02281,1.03035,93705.6299
12.02.2013 22:00:00.000,1.03072,1.03728,1.03061,1.03717,83495.8506
13.02.2013 22:00:00.000,1.03717,1.03725,1.03274,1.0361,90831.0391
14.02.2013 22:00:00.000,1.03614,1.03755,1.02885,1.03071,88501.3599
15.02.2013 22:00:00.000,1.03071,1.03071,1.03071,1.03071,0
16.02.2013 22:00:00.000,1.03071,1.03071,1.03071,1.03071,0
17.02.2013 22:00:00.000,1.02925,1.03158,1.02763,1.0308,64430.3396
18.02.2013 22:00:00.000,1.03098,1.03685,1.03023,1.03581,83449.1803
19.02.2013 22:00:00.000,1.03582,1.03682,1.02383,1.02565,93585.3907
20.02.2013 22:00:00.000,1.02566,1.02651,1.02222,1.02459,100659.9005
21.02.2013 22:00:00.000,1.0246,1.03417,1.02374,1.0321,93006.3399
22.02.2013 22:00:00.000,1.0321,1.0321,1.0321,1.0321,0
23.02.2013 22:00:00.000,1.0321,1.0321,1.0321,1.0321,0
24.02.2013 22:00:00.000,1.03064,1.0329,1.02519,1.02576,141564.6594
25.02.2013 22:00:00.000,1.02581,1.02931,1.02014,1.02306,156822.6186
26.02.2013 22:00:00.000,1.02311,1.02467,1.0184,1.02336,133766.3308
27.02.2013 22:00:00.000,1.0234,1.02907,1.01986,1.02161,128976.1192
28.02.2013 22:00:00.000,1.02161,1.0242,1.0184,1.02062,123419.2603
01.03.2013 22:00:00.000,1.02062,1.02062,1.02062,1.02062,0
02.03.2013 22:00:00.000,1.02062,1.02062,1.02062,1.02062,0
03.03.2013 22:00:00.000,1.02034,1.02066,1.01161,1.01976,101683.3994
04.03.2013 22:00:00.000,1.01976,1.02636,1.01885,1.02593,113873.0493
05.03.2013 22:00:00.000,1.02593,1.03019,1.02335,1.02343,97322.0803
06.03.2013 22:00:00.000,1.02344,1.02907,1.02202,1.02686,116001.8608
07.03.2013 22:00:00.000,1.02686,1.02805,1.02121,1.02365,108597.2505
08.03.2013 22:00:00.000,1.02365,1.02365,1.02365,1.02365,0
09.03.2013 22:00:00.000,1.02365,1.02365,1.02365,1.02365,0
10.03.2013 21:00:00.000,1.02071,1.0285,1.02052,1.02825,82323.3009
11.03.2013 21:00:00.000,1.0283,1.03362,1.02675,1.03249,116785.5603
12.03.2013 21:00:00.000,1.03244,1.03346,1.02832,1.0299,120177.8997
13.03.2013 21:00:00.000,1.02992,1.04017,1.02891,1.03854,127382.6607
14.03.2013 21:00:00.000,1.03854,1.0415,1.03622,1.04096,108553.5592
15.03.2013 21:00:00.000,1.04096,1.04096,1.04096,1.04096,0
16.03.2013 21:00:00.000,1.04096,1.04096,1.04096,1.04096,0
17.03.2013 21:00:00.000,1.03555,1.04105,1.0345,1.04036,112586.1892
18.03.2013 21:00:00.000,1.04038,1.04065,1.03519,1.03713,114675.7194
19.03.2013 21:00:00.000,1.03713,1.04052,1.0356,1.0379,103299.7104
20.03.2013 21:00:00.000,1.03791,1.04567,1.03642,1.04409,114308.0512
21.03.2013 21:00:00.000,1.04408,1.046,1.0422,1.04476,90665.7304
22.03.2013 21:00:00.000,1.04476,1.04476,1.04476,1.04476,0
23.03.2013 21:00:00.000,1.04476,1.04476,1.04476,1.04476,0
24.03.2013 21:00:00.000,1.04472,1.04802,1.04346,1.04662,108062.9401
25.03.2013 21:00:00.000,1.04662,1.04976,1.04483,1.04863,96219.1195
26.03.2013 21:00:00.000,1.04862,1.04865,1.04186,1.04455,104190.3008
27.03.2013 21:00:00.000,1.04456,1.04577,1.03975,1.04138,104168.9299
28.03.2013 21:00:00.000,1.04158,1.0428,1.04048,1.04227,42516.3705
29.03.2013 21:00:00.000,1.04227,1.04227,1.04227,1.04227,0
30.03.2013 21:00:00.000,1.04227,1.04227,1.04227,1.04227,0
31.03.2013 21:00:00.000,1.04235,1.04321,1.03868,1.04243,46279.9203
01.04.2013 21:00:00.000,1.04243,1.04798,1.04228,1.04507,93800.3601
02.04.2013 21:00:00.000,1.04509,1.04984,1.0447,1.04623,87046.6194
03.04.2013 21:00:00.000,1.04623,1.04873,1.03869,1.04367,124207.3505
04.04.2013 21:00:00.000,1.0437,1.04392,1.03564,1.03903,119424.5398
05.04.2013 21:00:00.000,1.03903,1.03903,1.03903,1.03903,0
06.04.2013 21:00:00.000,1.03903,1.03903,1.03903,1.03903,0
07.04.2013 21:00:00.000,1.03709,1.04244,1.03491,1.04132,101949.1004
08.04.2013 21:00:00.000,1.04132,1.05102,1.04076,1.04903,112860.4997
09.04.2013 21:00:00.000,1.04903,1.05518,1.04784,1.05452,110069.4201
10.04.2013 21:00:00.000,1.05454,1.05824,1.05024,1.0546,115036.1401
11.04.2013 21:00:00.000,1.05462,1.05617,1.04819,1.051,114400.6092
12.04.2013 21:00:00.000,1.051,1.051,1.051,1.051,0
13.04.2013 21:00:00.000,1.051,1.051,1.051,1.051,0
14.04.2013 21:00:00.000,1.05092,1.05248,1.02918,1.03143,183173.4485
15.04.2013 21:00:00.000,1.03142,1.03969,1.03021,1.03912,176816.3882
16.04.2013 21:00:00.000,1.03914,1.03953,1.02776,1.02978,168188.4105
17.04.2013 21:00:00.000,1.02973,1.03382,1.02699,1.03029,177536.8199
18.04.2013 21:00:00.000,1.03024,1.03592,1.02769,1.02783,150616.2613
19.04.2013 21:00:00.000,1.02783,1.02783,1.02783,1.02783,0
20.04.2013 21:00:00.000,1.02783,1.02783,1.02783,1.02783,0
21.04.2013 21:00:00.000,1.02808,1.03079,1.02367,1.02757,150489.7899
22.04.2013 21:00:00.000,1.02757,1.02776,1.02218,1.02634,157691.989
23.04.2013 21:00:00.000,1.02638,1.02956,1.02323,1.02844,146690.8318
24.04.2013 21:00:00.000,1.02846,1.03393,1.02729,1.02923,126821.2797
25.04.2013 21:00:00.000,1.02923,1.0337,1.02643,1.02823,140460.3303
26.04.2013 21:00:00.000,1.02823,1.02823,1.02823,1.02823,0
27.04.2013 21:00:00.000,1.02823,1.02823,1.02823,1.02823,0
28.04.2013 21:00:00.000,1.02869,1.03589,1.02736,1.03526,88588.231
29.04.2013 21:00:00.000,1.03527,1.03817,1.03309,1.03721,112151.4413
30.04.2013 21:00:00.000,1.03721,1.03829,1.02661,1.028,102030.8493
01.05.2013 21:00:00.000,1.02799,1.02852,1.02226,1.02505,126376.3197
02.05.2013 21:00:00.000,1.02504,1.03234,1.02432,1.03225,106711.7308
03.05.2013 21:00:00.000,1.03225,1.03225,1.03225,1.03225,0
04.05.2013 21:00:00.000,1.03225,1.03225,1.03225,1.03225,0
05.05.2013 21:00:00.000,1.03106,1.03197,1.02231,1.02547,87556.3795
06.05.2013 21:00:00.000,1.02548,1.02563,1.01559,1.01863,123256.4216
07.05.2013 21:00:00.000,1.01863,1.0209,1.01557,1.01715,110411.7403
08.05.2013 21:00:00.000,1.01717,1.0255,1.00477,1.00937,142211.9588
09.05.2013 21:00:00.000,1.00936,1.00966,0.99619,1.00283,167090.2005
10.05.2013 21:00:00.000,1.00283,1.00283,1.00283,1.00283,0
11.05.2013 21:00:00.000,1.00283,1.00283,1.00283,1.00283,0
12.05.2013 21:00:00.000,1.00061,1.00199,0.99412,0.99534,153235.6806
13.05.2013 21:00:00.000,0.99534,1.00043,0.98777,0.98912,159039.7895
14.05.2013 21:00:00.000,0.98911,0.992,0.98534,0.98997,158626.0503
15.05.2013 21:00:00.000,0.98998,0.99141,0.97982,0.98108,173292.0506
16.05.2013 21:00:00.000,0.98106,0.98314,0.9712,0.9731,151631.4493
17.05.2013 21:00:00.000,0.9731,0.9731,0.9731,0.9731,0
18.05.2013 21:00:00.000,0.9731,0.9731,0.9731,0.9731,0
19.05.2013 21:00:00.000,0.97592,0.98281,0.97383,0.98098,130326.6404
20.05.2013 21:00:00.000,0.98098,0.98429,0.97523,0.98033,166515.7693
21.05.2013 21:00:00.000,0.98033,0.98286,0.96629,0.97012,178945.8507
22.05.2013 21:00:00.000,0.9701,0.97789,0.95946,0.97509,215740.1189
23.05.2013 21:00:00.000,0.97513,0.97549,0.96347,0.96581,160898.5796
24.05.2013 21:00:00.000,0.96581,0.96581,0.96581,0.96581,0
25.05.2013 21:00:00.000,0.96581,0.96581,0.96581,0.96581,0
26.05.2013 21:00:00.000,0.96446,0.96667,0.96161,0.96356,95739.66
27.05.2013 21:00:00.000,0.96356,0.96963,0.95973,0.96176,158348.1992
28.05.2013 21:00:00.000,0.96177,0.96716,0.95289,0.96352,188036.8499
29.05.2013 21:00:00.000,0.96352,0.96985,0.95841,0.9664,191655.7996
30.05.2013 21:00:00.000,0.96639,0.9686,0.95497,0.95773,182630.2988
31.05.2013 21:00:00.000,0.95773,0.95773,0.95725,0.95725,0
01.06.2013 21:00:00.000,0.95725,0.95725,0.95725,0.95725,0
02.06.2013 21:00:00.000,0.96176,0.97925,0.95922,0.97723,170871.5793
03.06.2013 21:00:00.000,0.97733,0.97733,0.96114,0.96511,184205.1101
04.06.2013 21:00:00.000,0.9652,0.96581,0.95122,0.95445,196316.3609
05.06.2013 21:00:00.000,0.95448,0.96751,0.94354,0.96004,207626.9101
06.06.2013 21:00:00.000,0.95999,0.96004,0.94296,0.95004,207948.4735
07.06.2013 21:00:00.000,0.95004,0.95004,0.95004,0.95004,0
08.06.2013 21:00:00.000,0.95004,0.95004,0.95004,0.95004,0
09.06.2013 21:00:00.000,0.9405,0.94817,0.93952,0.94656,159003.2197
10.06.2013 21:00:00.000,0.94655,0.94738,0.93269,0.94292,218265.7102
11.06.2013 21:00:00.000,0.94277,0.95644,0.94163,0.94832,195510.48
12.06.2013 21:00:00.000,0.9483,0.96586,0.94299,0.9641,206202.4803
13.06.2013 21:00:00.000,0.9641,0.9668,0.95683,0.95739,185563.86
14.06.2013 21:00:00.000,0.95739,0.95739,0.95739,0.95739,0
15.06.2013 21:00:00.000,0.95739,0.95739,0.95739,0.95739,0
16.06.2013 21:00:00.000,0.95655,0.96423,0.951,0.95464,128490.6901
17.06.2013 21:00:00.000,0.95464,0.95749,0.94412,0.94875,150557.9705
18.06.2013 21:00:00.000,0.94888,0.95586,0.92855,0.92966,165043.5519
19.06.2013 21:00:00.000,0.92961,0.93136,0.9164,0.91992,223139.0991
20.06.2013 21:00:00.000,0.91996,0.92595,0.91832,0.92195,190064.7204
21.06.2013 21:00:00.000,0.92195,0.92195,0.92195,0.92195,0
22.06.2013 21:00:00.000,0.92195,0.92195,0.92195,0.92195,0
23.06.2013 21:00:00.000,0.92121,0.93,0.91487,0.92496,211139.4906
24.06.2013 21:00:00.000,0.92497,0.92979,0.91981,0.92612,182637.449
25.06.2013 21:00:00.000,0.92601,0.93452,0.92368,0.92778,169656.0402
26.06.2013 21:00:00.000,0.9278,0.934,0.92632,0.92777,147650.5797
27.06.2013 21:00:00.000,0.92777,0.9288,0.91141,0.91412,171392.5085
28.06.2013 21:00:00.000,0.91412,0.91412,0.91412,0.91412,0
29.06.2013 21:00:00.000,0.91412,0.91412,0.91412,0.91412,0
30.06.2013 21:00:00.000,0.91174,0.92537,0.91174,0.92378,135809.6803
01.07.2013 21:00:00.000,0.92379,0.92507,0.9131,0.91476,169086.9585
02.07.2013 21:00:00.000,0.91489,0.91905,0.90376,0.909,185485.8591
03.07.2013 21:00:00.000,0.909,0.9182,0.90739,0.91505,155878.7595
04.07.2013 21:00:00.000,0.91481,0.91821,0.9049,0.90732,152926.5595
05.07.2013 21:00:00.000,0.90732,0.90732,0.90732,0.90732,0
06.07.2013 21:00:00.000,0.90732,0.90732,0.90732,0.90732,0
07.07.2013 21:00:00.000,0.90564,0.91457,0.90426,0.91346,112581.5296
08.07.2013 21:00:00.000,0.91341,0.92014,0.90839,0.91773,147499.6888
09.07.2013 21:00:00.000,0.91791,0.92351,0.90933,0.91748,177289.5108
10.07.2013 21:00:00.000,0.91755,0.93063,0.91204,0.91898,218337.209
11.07.2013 21:00:00.000,0.9191,0.91929,0.89994,0.90536,153580.6706
12.07.2013 21:00:00.000,0.90536,0.90536,0.90536,0.90536,0
13.07.2013 21:00:00.000,0.90536,0.90536,0.90536,0.90536,0
14.07.2013 21:00:00.000,0.90736,0.91225,0.90364,0.90992,147126.0996
15.07.2013 21:00:00.000,0.90992,0.92614,0.90872,0.92546,162661.1791
16.07.2013 21:00:00.000,0.92546,0.92928,0.9192,0.92368,164844.8308
17.07.2013 21:00:00.000,0.92368,0.92527,0.91389,0.91713,148623.7901
18.07.2013 21:00:00.000,0.91718,0.92357,0.9156,0.91748,139956.6209
19.07.2013 21:00:00.000,0.91748,0.91748,0.91748,0.91748,0
20.07.2013 21:00:00.000,0.91748,0.91748,0.91748,0.91748,0
21.07.2013 21:00:00.000,0.9181,0.92708,0.91752,0.92503,116846.2694
22.07.2013 21:00:00.000,0.92494,0.92994,0.92232,0.92969,149746.1704
23.07.2013 21:00:00.000,0.92969,0.93186,0.91327,0.91629,173473.2295
24.07.2013 21:00:00.000,0.91651,0.92819,0.91294,0.92478,160063.5283
25.07.2013 21:00:00.000,0.92478,0.92958,0.92284,0.92706,146270.5011
26.07.2013 21:00:00.000,0.92706,0.92706,0.92706,0.92706,0
27.07.2013 21:00:00.000,0.92706,0.92706,0.92706,0.92706,0
28.07.2013 21:00:00.000,0.92556,0.92877,0.9189,0.92067,140660.3895
29.07.2013 21:00:00.000,0.92068,0.92131,0.90443,0.90635,162462.8588
30.07.2013 21:00:00.000,0.9063,0.90772,0.89373,0.89839,158356.9882
31.07.2013 21:00:00.000,0.89848,0.8994,0.89081,0.89263,145696.7985
01.08.2013 21:00:00.000,0.89263,0.89703,0.88714,0.89081,152609.8399
02.08.2013 21:00:00.000,0.89081,0.89081,0.89081,0.89081,0
03.08.2013 21:00:00.000,0.89081,0.89081,0.89081,0.89081,0
04.08.2013 21:00:00.000,0.89218,0.8935,0.88488,0.89306,113691.3103
05.08.2013 21:00:00.000,0.89314,0.9006,0.89075,0.89856,145234.8286
06.08.2013 21:00:00.000,0.89856,0.9026,0.89201,0.90012,134653.6711
07.08.2013 21:00:00.000,0.90013,0.91353,0.89747,0.91055,151901.379
08.08.2013 21:00:00.000,0.91055,0.9215,0.90881,0.91963,122251.461
09.08.2013 21:00:00.000,0.91963,0.91963,0.91963,0.91963,0
10.08.2013 21:00:00.000,0.91963,0.91963,0.91963,0.91963,0
11.08.2013 21:00:00.000,0.91944,0.92217,0.91349,0.91495,106183.0194
12.08.2013 21:00:00.000,0.91495,0.915,0.90742,0.91145,133008.1196
13.08.2013 21:00:00.000,0.91146,0.916,0.9082,0.91231,111639.9404
14.08.2013 21:00:00.000,0.91233,0.91898,0.90588,0.9144,170009.9386
15.08.2013 21:00:00.000,0.9144,0.92152,0.91252,0.91845,135212.6109
16.08.2013 21:00:00.000,0.91845,0.91845,0.91845,0.91845,0
17.08.2013 21:00:00.000,0.91845,0.91845,0.91845,0.91845,0
18.08.2013 21:00:00.000,0.91884,0.92336,0.91035,0.91104,145532.9798
19.08.2013 21:00:00.000,0.91104,0.91334,0.90277,0.90721,151364.7795
20.08.2013 21:00:00.000,0.90717,0.90746,0.89663,0.897,164354.1816
21.08.2013 21:00:00.000,0.89712,0.90436,0.89326,0.90112,148884.2303
22.08.2013 21:00:00.000,0.90113,0.90508,0.89719,0.90282,132906.6211
23.08.2013 21:00:00.000,0.90282,0.90282,0.90282,0.90282,0
24.08.2013 21:00:00.000,0.90282,0.90282,0.90282,0.90282,0
25.08.2013 21:00:00.000,0.90365,0.9071,0.90039,0.90307,99320.2098
26.08.2013 21:00:00.000,0.90308,0.90393,0.8934,0.89861,144585.0189
27.08.2013 21:00:00.000,0.89861,0.89886,0.88933,0.89415,144234.1611
28.08.2013 21:00:00.000,0.89419,0.89793,0.89175,0.89308,119021.19
29.08.2013 21:00:00.000,0.89318,0.89582,0.88933,0.89064,117737.9991
30.08.2013 21:00:00.000,0.89064,0.89064,0.89064,0.89064,0
31.08.2013 21:00:00.000,0.89064,0.89064,0.89064,0.89064,0
01.09.2013 21:00:00.000,0.89462,0.90142,0.89253,0.89768,104468.6203
02.09.2013 21:00:00.000,0.89761,0.90731,0.89738,0.90635,135370.25
03.09.2013 21:00:00.000,0.90635,0.91879,0.90382,0.9174,126321.1206
04.09.2013 21:00:00.000,0.91736,0.91886,0.91165,0.91223,120260.8191
05.09.2013 21:00:00.000,0.91233,0.92174,0.91169,0.91879,97848.08
06.09.2013 21:00:00.000,0.91879,0.91879,0.91879,0.91879,0
07.09.2013 21:00:00.000,0.91879,0.91879,0.91879,0.91879,0
08.09.2013 21:00:00.000,0.92059,0.92422,0.91677,0.92287,92465.5002
09.09.2013 21:00:00.000,0.92287,0.93196,0.92179,0.93134,112918.3109
10.09.2013 21:00:00.000,0.9315,0.9339,0.92772,0.93301,108244.6503
11.09.2013 21:00:00.000,0.93306,0.93552,0.92295,0.92728,117013.7504
12.09.2013 21:00:00.000,0.92745,0.92751,0.92242,0.92489,95847.3695
13.09.2013 21:00:00.000,0.92489,0.92489,0.92489,0.92489,0
14.09.2013 21:00:00.000,0.92489,0.92489,0.92489,0.92489,0
15.09.2013 21:00:00.000,0.93357,0.94052,0.93058,0.93191,105734.82
16.09.2013 21:00:00.000,0.93195,0.9367,0.92856,0.93568,94251.5301
17.09.2013 21:00:00.000,0.93566,0.95291,0.93367,0.952,120002.2584
18.09.2013 21:00:00.000,0.95224,0.95246,0.94278,0.94393,128560.55
19.09.2013 21:00:00.000,0.94394,0.94589,0.93784,0.93972,97490.6401
20.09.2013 21:00:00.000,0.93972,0.93972,0.93972,0.93972,0
21.09.2013 21:00:00.000,0.93972,0.93972,0.93972,0.93972,0
22.09.2013 21:00:00.000,0.9371,0.9458,0.93697,0.94323,89140.6205
23.09.2013 21:00:00.000,0.94323,0.94334,0.93645,0.93925,88748.9608
24.09.2013 21:00:00.000,0.93924,0.93941,0.9339,0.93693,90178.8894
25.09.2013 21:00:00.000,0.93693,0.9402,0.93411,0.93705,87159.0299
26.09.2013 21:00:00.000,0.93705,0.93754,0.92981,0.93213,91554.3299
27.09.2013 21:00:00.000,0.93213,0.93213,0.93213,0.93213,0
28.09.2013 21:00:00.000,0.93213,0.93213,0.93213,0.93213,0
29.09.2013 21:00:00.000,0.93145,0.93547,0.92824,0.93197,100549.2995
30.09.2013 21:00:00.000,0.93196,0.9436,0.92891,0.94002,117591.6602
01.10.2013 21:00:00.000,0.94002,0.94127,0.93344,0.93863,108330.1593
02.10.2013 21:00:00.000,0.93866,0.94155,0.93676,0.93953,103352.78
03.10.2013 21:00:00.000,0.93955,0.94592,0.93896,0.94411,83752.3605
04.10.2013 21:00:00.000,0.94411,0.94411,0.94411,0.94411,0
05.10.2013 21:00:00.000,0.94411,0.94411,0.94411,0.94411,0
06.10.2013 21:00:00.000,0.94381,0.945,0.93886,0.943,77816.1002
07.10.2013 21:00:00.000,0.943,0.9485,0.94122,0.94255,104560.5591
08.10.2013 21:00:00.000,0.94254,0.94649,0.94136,0.94456,104903.85
09.10.2013 21:00:00.000,0.94458,0.94737,0.93899,0.94531,100595.0702
10.10.2013 21:00:00.000,0.94532,0.9485,0.94362,0.94716,86924.2502
11.10.2013 21:00:00.000,0.94716,0.94716,0.94716,0.94716,0
12.10.2013 21:00:00.000,0.94716,0.94716,0.94716,0.94716,0
13.10.2013 21:00:00.000,0.94277,0.95077,0.94277,0.94896,77479.2909
14.10.2013 21:00:00.000,0.94894,0.9548,0.9479,0.95276,99815.0904
15.10.2013 21:00:00.000,0.95277,0.95574,0.94999,0.95522,102381.2698
16.10.2013 21:00:00.000,0.95521,0.96472,0.9528,0.96367,117872.8105
17.10.2013 21:00:00.000,0.96365,0.96808,0.96051,0.96802,88043.9301
18.10.2013 21:00:00.000,0.96802,0.96802,0.96802,0.96802,0
19.10.2013 21:00:00.000,0.96802,0.96802,0.96802,0.96802,0
20.10.2013 21:00:00.000,0.96731,0.96795,0.96432,0.96536,74567.6004
21.10.2013 21:00:00.000,0.96538,0.97309,0.96441,0.97085,80087.2303
22.10.2013 21:00:00.000,0.97091,0.97586,0.96076,0.96268,119623.6596
23.10.2013 21:00:00.000,0.96276,0.96714,0.95724,0.96236,111001.7201
24.10.2013 21:00:00.000,0.96241,0.9625,0.95727,0.95892,91037.4002
25.10.2013 21:00:00.000,0.95892,0.95892,0.95892,0.95892,0
26.10.2013 21:00:00.000,0.95892,0.95892,0.95892,0.95892,0
27.10.2013 21:00:00.000,0.95861,0.9623,0.95564,0.95738,81392.2597
28.10.2013 21:00:00.000,0.95742,0.95756,0.94726,0.94806,116435.14
29.10.2013 21:00:00.000,0.94806,0.95162,0.94421,0.94851,105668.0394
30.10.2013 21:00:00.000,0.94851,0.95259,0.94518,0.9458,115921.5108
31.10.2013 21:00:00.000,0.9458,0.94901,0.9422,0.94421,102456.5997
01.11.2013 21:00:00.000,0.94421,0.94421,0.94421,0.94421,0
02.11.2013 21:00:00.000,0.94421,0.94421,0.94421,0.94421,0
03.11.2013 22:00:00.000,0.94604,0.9515,0.94447,0.95113,79697.6596
04.11.2013 22:00:00.000,0.95111,0.95375,0.94643,0.95076,100904.6406
05.11.2013 22:00:00.000,0.95075,0.95437,0.94869,0.95272,85144.3299
06.11.2013 22:00:00.000,0.9527,0.95294,0.944,0.9456,122846.0495
07.11.2013 22:00:00.000,0.9456,0.94814,0.93532,0.93861,117998.9111
08.11.2013 22:00:00.000,0.93861,0.93861,0.93861,0.93861,0
09.11.2013 22:00:00.000,0.93861,0.93861,0.93861,0.93861,0
10.11.2013 22:00:00.000,0.93883,0.9391,0.9345,0.936,90333.2801
11.11.2013 22:00:00.000,0.936,0.93697,0.92708,0.93034,129572.6894
12.11.2013 22:00:00.000,0.93035,0.93728,0.92791,0.93599,110412.7403
13.11.2013 22:00:00.000,0.93599,0.9387,0.92814,0.93165,118866.7004
14.11.2013 22:00:00.000,0.93167,0.93751,0.93064,0.93732,91294.9299
15.11.2013 22:00:00.000,0.93732,0.93732,0.93732,0.93732,0
16.11.2013 22:00:00.000,0.93732,0.93732,0.93732,0.93732,0
17.11.2013 22:00:00.000,0.93789,0.94191,0.93592,0.93777,98532.7299
18.11.2013 22:00:00.000,0.93777,0.94475,0.93539,0.94342,108850.6797
19.11.2013 22:00:00.000,0.94342,0.94481,0.9317,0.93354,146564.2602
